,author,contenttext,date,title,key_word,good_ray,bad_ray
10,ELclaire (good job),"

取自部落格

 

知道這則消息的時候真的超開心的，

星際效應跟阿凡達是我沒看IMAX覺得非常可惜的片，

前者是當時IMAX還沒有流行起來不懂要把握，

而本片是當時上映時找不到任何一個可以去的時間。

這次去威秀還可以拿海報也真的讓我有更附加的喜悅。

儘管這部片也一陣子了但是我對劇情還是記得非常清楚，

不過電影音效大到整個戲院都在震動讓我跟我的同伴都沒有覺得這是一種享受就是了，

不看電影的同伴是被我千求萬求才好不容易進戲院，

問我劇情在演什麼我只簡單地說這是星際愛情故事，

因為這部片真的不太能用言語短時間解釋出來，

而她問我的時候我第一個想到的是安海在電影最後的孤單星球場景。

這是六年前的電影了，

幾年後孩子一下子生了三個，

這次看本片就更加注意親情的描寫。

當爸爸的真的很辛苦，

要養兩個孩子還跟死去老婆的爸爸住一起，

電影中的互相扶持很不錯，

但不禁讓我想到背後是要花多少心血維持一個少了女主人的家庭？

而爸爸走後剩下的人又得多辛苦。

男人與兒女的互動都非常棒，

已經是小大人的哥哥很能理解爸爸的離開，

但在往後的人生卻對父親無法放下而困在玉米田牢籠，

而無法接受父親離開的女兒則是從小就在父親身旁學東學西，

以致父親離開以後以某種形式追隨父親的腳步，

也因為這樣才會有那段感人的You are my ghost劇情。

小女孩跟爸爸的互動真的很棒，

總有辦法讓爸爸不知道要不要繼續生氣，

儘管在離別時非常不美麗，

但是卻能夠跟父親的思考模式相連，

最後拯救世界。



當初在進場的時候一直覺得安海的角色不太適合她，

有一種她就不是聰明博士的感覺，

這次看的時候還是沒有消除這種想法。

而第一次看的時候根本還不知道麥特戴蒙有演，

拉鍊拉開的時候還真的嚇了一跳，

本來以為大家見面是要幹大事了沒想到那段劇情是這樣結束，

又在意料之外的讓主角跑回女兒的書房。

雖然不知道原理但是在親情上的著墨還是很感人，

長的像皮革沙發的馬修麥康納不愧是影帝級別，

有打動我的心。


到後面年輕爸爸跟年老女兒見面的地方真的讓我眼淚快掉下來，

可是還是覺得安排的很奇怪，

年輕爸爸出現怎麼大家態度都是那麼的冷淡，

這感覺就很不像你知道眼前這個年輕人是你124歲阿公的反應。

而最後面主角要去找安海這件事也很奇怪，

明知道一個人還在宇宙中流浪，

為什麼去救她竟然要偷偷去？



不過這些感覺不合理的問題並沒有讓我減低對這部片的喜愛，

各個星球的風景、太空畫面、奇怪書櫃等等真的非常賞心悅目。
希望之後itunes有特價。



-----
Sent from JPTT on my Sony J9110.

--
",2020-10-10 12:47:51,[ 好雷] 重看 星際效應IMAX重映,星際效應,5,1
11,soonop (宰愚),"



雷











防雷分頁
---------------------------------------------





布蘭德所說:愛是唯一可以超越時間與空間的事物。

在劇情後段，庫珀穿越五度空間並與先前穿越蟲洞的布蘭德握手的片段，
是不是在表現庫珀已經對布蘭德產生了愛(不管是友情或愛情)，使他在穿越五度空間的過
程中，
能夠超越時空與布蘭德產生了聯結(握手)，並呼應最後墨菲建議庫珀與布蘭德在一起，並
駕駛飛船去與她
會合的結局。

我認為以這個角度來看庫珀與布蘭德的情感聯結，會使庫珀駕駛飛船去找布蘭德的結局自
然許多。

--
 13:52。我也是這樣認為。

哈哈哈 可以哦！
同意
小補充:印象中 最後在土星太空站的永續號紀念碑上面有列出拉撒路計畫的太空人姓名，
曼恩博士是有在上面的，曼恩博士的謀殺事件 後人並不知道。
同意你所說的愛與執念，他的電影角色在追求愛的過程手段都不是輕鬆的，而且最後追求
到愛也都帶有一絲遺憾，我想到的場景像是：全面啟動的最後似停非停的陀螺、星際效應
父母不該看子女死去、天能主角知道尼爾之後的遭遇。
同意！！愛是關鍵！！
真的！
",2020-10-10 00:12:16,[討論] 星際效應 庫珀對布蘭德的感情(雷),星際效應,5,1
12,kkes50715 (kkes50715),"
六年前的電影，就不放防雷頁了

本來看完天能後，因為同一個導演的關係，我其實對這部片完全不抱任何期待的。

但看完後只有一個感言，你這不是可以好好講故事嗎？好好描寫腳色？好好推進劇情嗎？

本部片音樂、畫面、故事各方面都相當傑出，雖然我個人不是很喜歡進入黑洞後劇情的推
進方式，但還算是一個好故事。

這部電影所用到的物理與天文相關大致上算是正確的(起碼是一種猜想)，而對於理論解釋
也簡單易懂，與配角機器人的對話也相當有趣，整體來說是一部很值得去看的電影。

因為這部片已經是六年前的電影了，就不對劇情或細節做過多的評論。

其實我只想用這一句作為看完這部電影的感言。

「你確定這部導演跟天能的導演是同一個嗎？也差太多！」

--
",2020-10-09 22:37:33,[好雷]星際效應短評,星際效應,5,1
13,studios (健忘症),"
你可以看完這本書
不過要再多花錢
不過看不懂就別勉強了

-----
Sent from JPTT on my Xiaomi Redmi Note 8 Pro.

--
",2020-10-09 21:54:26,Re: [ 負雷] 星際效應到底在演三小？,星際效應,5,1
14,hohner (how to turn this on),"
雷文防雷資訊頁



~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~



~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
故事內容就不多描述
提供一下個人對不同引力所產生不同的時間概念
主角去了一個引力相對比地球大的星球
只待了幾十分鐘
但是在外面太空船的人卻過了20年



首先要有引力場的概念
圖中的第一個小球當成地球
最大球當場男主角去的星球
光速是恆定的，因此我們以光速當絕對速度
在有引力場的區域光會扭曲
假設AB 兩點的距離固定
光走的時間就是AB距離除以光速
比較大的球因為引力場比較大，時空扭曲比較嚴重，光要走的時間因為距離拉長了
圖中的公式很容易理解時間的相對關係

時間是我們人類的幻像
圖中如果A點是你的觀察點
太空梭如果由A點到B點
其實是B點往A點
移動的是物體而不是時間，很重要的觀念


男主角進入黑洞發現自己已經在高維度的狀態
因此他可以看到過去現在（裡面好像沒有未來）
但事實上過去現在未來是同時存在於Now

如果X軸的中心點是你的觀察點
前後就是你的過去未來
而Y軸就是稍微不樣的你（平行宇宙的概念）
Z軸可以想像成你的前身今生和來世

這部影片很推薦！











--
",2020-09-24 14:10:02,星際效應微雷,星際效應,5,1
15,senria (≡(？)≡),"

舊片了所以打短一點

優點:特效 音樂 演員都不錯 宇宙航行 接軌等操作/動作方面 也執行的頗好頗刺激

     太空場景追求真實感不錯 也有不少令人印象深刻的場面(海嘯,主角犧牲射黑洞)

     曼恩博士的轉折也很有意思

     個人最喜歡探索2個不同星球的過程 面臨完全未知的環境是太空冒險的浪漫


缺點:很可惜貫穿整部 解決問題的竟是老掉牙的時空旅行命定論

     未來自己回到過去救自己這種橋段講難聽點就是沒創意兼用到爛

     用老掉牙來形容都算委婉了 也讓這部對我大打折扣

     愛可以穿越時空這種浪漫式解法我不討厭 但當免死金牌用 直接藥到病除就很白眼

     另有一些科學上的細節也是省略很多 例如怎麼克服黑洞吸積盤溫度

     為何沒分析新星球的資料就直接著陸 地球毀滅的主因是什麼etc

     一些科學技術 科學設定方面的描寫還是比較缺乏 美中不足


結論: 喜歡太空航行 探索新星球的部分 各種感情戲 角色轉折也都不錯

      但是故事根幹和結尾解決法(時空穿越)太老套 沒創意

      相比已現代化的科幻描寫非常落伍 只能給普雷

      純想看科幻片不介意終極老梗結局的觀眾應該能享受沒問題

--
沒有
沒他傳訊息人類早就滅亡了 也不會後來有人救他
你要不要再重看一次
傳遞訊息這四個字就是罩門了
維基都查的到 沒必要硬凹什麼""這樣不算回到過去""
你能傳訊息給過去就算回到過去了
而且也演過一百次了
",2020-03-04 04:48:08,[普雷] 星際效應,星際效應,5,1
16,chipper2100 (奇葩),"
倒數反擊
是我看過連恩尼遜的片之中
最想睡覺的片
中間一度睡著了












防雷線zzzzzzzzzzZZZZZZZZ......................










前面就是男主角搶銀行
應該算偷銀行
因為沒有人受傷或受威脅
後來遇到女主角
因為愛的力量
想自首等出獄跟女主角共度一生
結果遇到無良貪婪警員大魔王
以及他有良心的夥伴

後來中間我睡著了
直到局長來拜訪男主角
被貪婪警員大魔王幹掉
後來男主角居然可以在大魔王家安置炸彈
然後故意沒把大魔王殺掉
害死大魔王有良心的夥伴被大魔王殺了
還好最後大魔王被抓了沒有殺更多人

這個故事告訴我們
要幫助別人就快點殺掉大魔王
不要拖台錢害好人死掉
謝謝大家


--
 

--
",2020-10-12 09:53:37,[負雷] 倒數反擊-睡著了,倒數反擊,0,4
17,vilevirgin (雙簧之美),"

趕今天早場電影隨便不挑片看 看完發個感想

讓人感覺很短的一個小品 雖然是動作電影但想必成本不高
動作武打 飛車槍戰 爆破特效 機關鬥智都有但口味清淡


劇情寫得很單細胞且只要仔細推敲均不太合理
很多橋段會覺得太容易了吧 對手太白痴了吧
男女主角都有年紀 也不是什麼養眼爽片了

這樣的片適合家裡串流 或者二輪觀賞
首輪的話 這個檔期應該還有更好選擇

評價：爽片定位但無甚爽感 味如嚼蠟之作

--
",2020-10-10 12:44:25,［無雷］倒數反擊,倒數反擊,0,4
18,Mazinfans (forever young),"
可以理解原po的失望
我剛看完，但我想平反一下
就原po內文資訊，理性聊一下 ：）
我也是，但看完後有豐富填滿的情感
他本來就不是動作片
或許也是被新聞誤導？
老實說我也是被這篇吸引去看

我只能說，真的越來越多記者
為了賺點閱率有點不擇手段
況且該新聞是在上映前寫的
一樣有著資訊不足的問題

奉勸打算想看的朋友
千萬別帶著TAKEN系列眼光來看這部片
鬆散倒不覺得
我好幾次都是告一段落才喘口大氣

愛情只是動力
電影想刻畫的不只有愛情
人性，貪婪，善惡，家庭，公部門迂腐
浪子回頭的決心，......等等等？ ：）

的確嚴格來說，不是非得進電影院看的片
但因為中共武漢肺炎造成的電影電癮
本片豐富的情感還是療癒了我



-----
Sent from JPTT on my Realme RMX2083.

--
",2020-10-08 23:08:34,Re: [負雷] 倒數反擊,倒數反擊,0,4
19,ohyayaya0414 (我愛張學友),"
雷文防雷資訊頁



~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~



~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
衝著最強老爸去的，看完只有傻眼，

動作場景全部預告都演了，劇情鬆

散，愛情刻畫不深，想省錢的可以

省下來了！



--
",2020-10-08 21:53:13,[負雷] 倒數反擊,倒數反擊,0,4
20,donjenet (湯姆上校),"
雷文防雷資訊頁



~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~



~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
故事平平，
火爆動作場面不多，
愛情親情描述不夠深，
不刺激，印象也不深刻
不會想推薦給別人的電影
跟即刻救援系列差很多
不用抱太大的期待


--
",2020-10-08 21:36:37,[ 負雷] 倒數反擊 小成本不意外,倒數反擊,0,4
21,benbenson12 (如履),"




以下有雷

圖文好讀版：





~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~*-*~



《刑警沒有假期》是一部韓國動作喜劇電影，由金峰韓執導，郭度沅、金大明、金希沅、

金相浩主演，劇情講述鄉下刑警洪邊秀第一次到菲律賓旅行就捲入國際犯罪，為了躲避殺

手派翠克的追殺，並洗去自身嫌疑，邊秀只能找身兼導遊的後輩滿哲一起調查跟多年好友

勇裴有關的案件，以無法跟人溝通的英文能力展開鄉下刑警的國際搜查行動。



從能拍出經典「復仇三部曲」的朴贊郁、首部長片《追擊者》便一鳴驚人的羅泓軫，到今

年以《寄生上流》獲得奧斯卡最佳影片的奉俊昊，韓國電影創作者對於類型片的掌握早已

到達世界頂尖的水準，而近年來他們也開始吹起一股將懸疑結合喜劇的風潮，光是今年就

有《明明會說話》、《大畫特務》、《特務搞飛機》等更加大眾商業的題材供觀眾選擇，

似乎都告訴我們平時壓抑久了，偶爾來一下《刑警沒有假期》這種作品好像也不錯。



打著首次海外旅行就踏入犯罪組織設下陷阱的招牌，《刑警沒有假期》把故事鎖定在鄉下

警察邊秀從韓國來到菲律賓所鬧出的種種趣事之上，從片頭在韓國利用他跟警局同事與家

人之間的互動塑造這位角色的性格，得知他遭受死黨背叛面臨房屋即將被抵押的心酸血淚

，到被半推半就帶著妻女出門旅行，進入《刑警沒有假期》以菲律賓作為主要故事舞台的

重頭戲，光是想到這個人後續會有什麼有趣的經歷就足以讓人對整部電影抱持相當程度的

期待。



誰會想到原本好不容易抽空跟妻女展開結婚十週年的海外蜜月旅行，竟會在路上巧遇同鄉

後輩之後完全變調？一般我們在異地見到熟面孔都會對此感到驚喜，趕緊找到地方聊聊彼

此的近況，共同回顧過往的歡樂時光，但《刑警沒有假期》在主角邊秀這些年來的悲慘遭

遇之下，不僅讓碰上許久不見後輩的他感到好氣又好笑，更在得知欠債的老友勇裴因為殺

人罪刑被捕入獄之後，陷入不知該如何是好的矛盾掙扎。



有趣的是，隨著獄中勇裴對主角邊秀說的一句話，喚醒他內心兩人兒時要一起尋找「山下

寶藏」的約定，在身陷經濟困境、被貸款壓得喘不過氣的情況下，《刑警沒有假期》也正

式從單純的家庭旅遊，轉變成邊秀被迫化身為國際刑警展開調查，試圖幫勇裴洗刷冤屈，

並共同尋寶發大財的故事，只不過在人身地不熟的菲律邊，邊秀心裡打的如意算盤卻也不

斷被來自各方的突發事件給阻撓。



其中無論是邊秀要先安置好來旅遊的妻女，不讓她們發現自己的計畫，或者試著找到辦法

在菲律賓這個語言不通的國家生存，防止被心懷不軌的當地人給佔便宜，更要對抗在背後

策劃一切，同樣也覬覦著寶藏的大反派「派崔克」，導演金峰韓都巧妙運用菲律賓的地方

文化和風俗習慣，以及外國人來到菲律賓的目的與對當地的刻板印象等眾多元素，為《刑

警沒有假期》整部電影製造更多元豐富的精采度。



因此，我很喜歡《刑警沒有假期》有著菲律賓南洋風格的同時，也加入當地犯罪集團的寫

實感，讓好不容易出門旅遊卻禍不單行，只能暫時走一步算一步的主角邊秀，儘管因為國

內外蠟燭兩頭燒而選擇使用一些非常手段，但作為一位笨拙的鄉下刑警，卻又使得計劃發

生許多意想不到的差錯，搭配幾位大叔演員的選角與彼此極具火花的互動，讓《刑警沒有

假期》在槍戰動作與爆笑喜劇之間取得一個具有衝突美感的平衡。



正因如此，在《刑警沒有假期》電影表面的荒謬搞笑背後，導演也利用幾位大叔亦敵亦友

的關係，探討男人彼此之間的友情價值。就如同片中主角邊秀即便被勇裴害得負債累累，

遇見他之後腦中還是不斷浮現兩人同甘共苦的記憶，或許你會覺得邊秀要救勇裴是因為希

望他能幫忙償還自己的債務，事實上確實有很大部分是這樣，但即便如此，我們能夠否認

他們希望對方過得更好的友情不存在嗎？



看著邊秀面對勇裴的背叛，回憶起自己跟他兩人的過往經歷所產生的矛盾，我內心不禁也

感到無比惆悵。《刑警沒有假期》完全展現出人的多種面向，或許勇裴是個欠下大筆借款

就潛逃國外的損友，但他卻也是世上唯一能記得邊秀農曆生日，甚至把它設定成代表著兩

人尋寶夢的保險箱密碼的人。所以連接起他們兩人的到底是金錢還是有友情？而對男人來

說這兩者又是誰輕誰重呢？



到頭來，雖然《刑警沒有假期》這部動作喜劇有著這麼高的娛樂性，但電影最終講的還是

男人的友情，通過邊秀和勇裴之間的關係，向觀眾丟出一個：「若自己不幸遭到多年老友

背叛，往後還願不願意再相信他」的提問。就我個人而言，如同片中儘管勇裴把邊秀害得

那麼慘，但兩人還是把對方當成無法棄之不顧的兄弟，我想金錢利益與兄弟情誼應該是可

以同時存在，而且建立在兩人之間有著足夠深刻情感連結之上的吧。



《刑警沒有假期》毫無疑問是一部拍給男性看的電影，或許在旁人眼中主角邊秀為一個朋

友傾家蕩產、出生入死看似愚蠢，不過看著他們即便表面充滿懷疑，但因為能夠理解對方

而對彼此始終如一的真心，確實也使《刑警沒有假期》能以輕鬆詼諧的方式，通過這種有

如黃金般的友情展現出男性看待朋友的態度，雖然沒辦法讓人百分百認同，但也完全能夠

理解。



從家庭或朋友的取捨，到以刑警與死黨的雙重身分來調查這起案件，《刑警沒有假期》片

中男人友情的堅貞不移，在某種程度上都真實反映出韓國父權社會以男性為主體的普遍價

值觀，雖然表面爸爸在家裡都對妻女唯命是從，但在外面卻也把那些老婆眼中的狐群狗黨

看得比什麼都還重要，就像邊秀最初會同意十週年旅遊的根本原因還是為了來找勇裴，不

管是希望能討到錢，或者確定兩人之間是否還維持著多年來的感情，在韓國男人心中兄弟

永遠還是在第一順位阿。



整體而言，《刑警沒有假期》以一部既能讓人看得放鬆，又能夠感受到裡頭劇情代表意涵

的電影，其中人物彼此之間的情感，搭配在過去以《哭聲》、《南山的部長們》、《鋼鐵

雨2：深潛行動》等作品為人熟知的郭度沅這次少見地擔任喜劇片主角，跟金大明、金相

浩和兩個菲律賓負責帶來笑點的配角演員所碰撞出來的火花，也讓《刑警沒有假期》這原

本就相當有趣的劇本相得益彰，作為一部強調無厘頭的搜查喜劇成果值得給予肯定。


--
",2020-10-09 22:54:45,[好雷]《刑警沒有假期》有如黃金般的友情,刑警沒有假期,1,0
